County,ZIP Code,Total Properties,Total Population,Median Income,Median Property Value,Total Insurer-Initiated Nonrenewals (2015 - 2021),Percent Total Nonrenewals Over Period to Total Properties (2015-2021),Absolute Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Change in Insurer-Initiated Nonrenewals (2015 - 2021),Percent Nonrenewals of Total Properties (2021),2015_New,2015_Renewed,2015_Insured-Initiated Nonrenewed,2015_Insurer-Initiated Nonrenewed,2015_ins_owner_nr_ratio,2015_new_ins_nr_ratio,2021_New,2021_Renewed,2021_Insured-Initiated Nonrenewed,2021_Insurer-Initiated Nonrenewed,2021_ins_owner_nr_ratio,2021_new_ins_nr_ratio
Orange,92866,"3,291","15,574","$35,470","$651,200","1,629",49.50,37,94.87,2.31,300,2794,241,39,0.161825726141079,7.69230769230769,312,2838,255,76,0.298039215686275,4.10526315789474
Calaveras,95223,"11,217","2,666","$29,928","$298,600","3,314",29.54,221,94.44,4.06,311,5886,436,234,0.536697247706422,1.32905982905983,438,4924,597,455,0.76214405360134,0.962637362637363
Orange,92807,"11,663","35,687","$44,785","$681,700","5,851",50.17,134,94.37,2.37,949,8649,805,142,0.17639751552795,6.6830985915493,1086,8756,922,276,0.299349240780911,3.93478260869565
Santa Cruz,95006,"6,649","9,632","$48,994","$600,500","1,943",29.22,81,94.19,2.51,308,3181,231,86,0.372294372294372,3.58139534883721,409,3098,380,167,0.439473684210526,2.44910179640719
Madera,93643,"2,502","2,783","$30,427","$246,500",544,21.74,39,92.86,3.24,39,1018,49,42,0.857142857142857,0.928571428571429,87,852,85,81,0.952941176470588,1.07407407407407
Alameda,94709,"1,638","11,951","$33,680","$982,100",486,29.67,12,92.31,1.53,73,1165,56,13,0.232142857142857,5.61538461538462,109,1186,85,25,0.294117647058824,4.36
Plumas,95947,"1,692","1,657","$23,198","$215,900",414,24.47,12,92.31,1.48,45,598,42,13,0.30952380952381,3.46153846153846,107,560,129,25,0.193798449612403,4.28
Butte,95942,"1,488",934,,"$509,600",371,24.93,23,92.00,3.23,50,664,54,25,0.462962962962963,2,79,590,63,48,0.761904761904762,1.64583333333333
Stanislaus,95329,"3,687","2,570","$28,875","$256,800",729,19.77,34,91.89,1.93,113,995,90,37,0.411111111111111,3.05405405405405,140,972,129,71,0.550387596899225,1.97183098591549
Orange,92651,"11,780","24,800","$63,852","$1,890,000","5,213",44.25,215,91.88,3.81,992,8243,713,234,0.328190743338008,4.23931623931624,1286,8049,966,449,0.4648033126294,2.8641425389755
Placer,95602,"7,621","17,557","$36,694","$471,000","4,269",56.02,157,91.28,4.32,691,5585,575,172,0.299130434782609,4.01744186046512,911,5323,664,329,0.495481927710843,2.76899696048632
Shasta,96013,"2,880","4,819","$22,286","$153,300",882,30.63,40,90.91,2.92,139,1307,111,44,0.396396396396396,3.15909090909091,228,1253,148,84,0.567567567567568,2.71428571428571
Riverside,92507,"13,682","59,152","$21,834","$331,500","5,906",43.17,187,90.78,2.87,1123,6757,752,206,0.273936170212766,5.45145631067961,1568,7738,959,393,0.409801876955162,3.98982188295165
Riverside,92557,"14,311","53,406","$28,962","$326,500","9,860",68.90,302,90.69,4.44,1723,11060,1313,333,0.253617669459254,5.17417417417417,2097,11350,1470,635,0.431972789115646,3.30236220472441
Santa Cruz,95066,"6,060","15,341","$44,401","$844,000","2,487",41.04,77,90.59,2.67,446,4132,314,85,0.270700636942675,5.24705882352941,557,4178,406,162,0.399014778325123,3.43827160493827
Santa Clara,94022,"7,494","19,406","$104,215","$2,000,001","3,297",44.00,105,90.52,2.95,568,5831,473,116,0.245243128964059,4.89655172413793,736,5627,580,221,0.381034482758621,3.33031674208145
Los Angeles,91342,"17,046","94,595","$27,968","$462,700","9,660",56.67,340,90.19,4.21,1835,14118,1272,377,0.296383647798742,4.86737400530504,2236,14579,1486,717,0.482503364737551,3.11854951185495
Alameda,94502,"5,273","14,701","$68,087","$871,700","1,881",35.67,18,90.00,0.72,255,3233,242,20,0.0826446280991736,12.75,353,3274,321,38,0.118380062305296,9.28947368421053
Ventura,93021,"12,477","38,581","$43,774","$636,800","6,417",51.43,178,89.90,3.01,1194,8436,844,198,0.234597156398104,6.03030303030303,1274,8626,925,376,0.406486486486487,3.38829787234043
Contra Costa,94583,"12,641","35,231","$69,408","$890,500","6,136",48.54,86,89.58,1.44,890,9258,798,96,0.120300751879699,9.27083333333333,1293,9069,1099,182,0.165605095541401,7.1043956043956
Santa Barbara,93460,"2,578","5,284","$41,349","$926,000","1,026",39.80,24,88.89,1.98,162,1605,123,27,0.219512195121951,6,229,1577,176,51,0.289772727272727,4.49019607843137
Fresno,93723,"4,787","13,936","$31,365","$324,700","2,139",44.68,32,88.89,1.42,402,1939,223,36,0.161434977578475,11.1666666666667,644,2644,377,68,0.180371352785146,9.47058823529412
Riverside,92503,"22,987","95,551","$28,115","$369,700","13,513",58.79,438,87.78,4.08,2409,16598,1759,499,0.283683911313246,4.82765531062124,3103,16976,2167,937,0.432395016151361,3.31163287086446
Ventura,93001,"10,853","32,396","$32,363","$589,800","4,352",40.10,128,87.67,2.52,789,7188,621,146,0.235104669887279,5.4041095890411,959,7341,676,274,0.405325443786982,3.5
Los Angeles,90001,"8,810","59,832","$20,844","$359,000","2,974",33.76,156,87.64,3.79,734,5092,415,178,0.428915662650602,4.12359550561798,868,5590,417,334,0.800959232613909,2.59880239520958
San Benito,95045,"1,802","4,217","$36,051","$689,100",636,35.29,14,87.50,1.66,114,856,87,16,0.183908045977012,7.125,128,1028,100,30,0.3,4.26666666666667
Contra Costa,94530,"8,988","26,145","$49,544","$802,500","4,116",45.79,98,86.73,2.35,702,7298,584,113,0.193493150684932,6.21238938053097,816,7286,659,211,0.320182094081942,3.86729857819905
San Bernardino,92359,"3,212","9,170","$32,671","$306,400","1,480",46.08,45,86.54,3.02,249,2057,196,52,0.26530612244898,4.78846153846154,404,2032,263,97,0.368821292775665,4.16494845360825
Contra Costa,94506,"9,186","25,240","$83,823","$1,274,500","5,941",64.67,115,86.47,2.70,909,6622,727,133,0.182943603851444,6.83458646616541,1187,6717,964,248,0.257261410788382,4.78629032258065
San Diego,92127,"11,939","49,935","$67,396","$819,900","9,174",76.84,204,86.44,3.69,1682,9269,1186,236,0.198988195615514,7.1271186440678,1802,10184,1465,440,0.300341296928328,4.09545454545455
San Bernardino,92354,"5,879","22,050","$28,306","$372,300","3,087",52.51,84,85.71,3.10,560,4113,471,98,0.208067940552017,5.71428571428571,815,4176,530,182,0.343396226415094,4.47802197802198
Los Angeles,90280,"16,288","94,642","$22,569","$408,200","5,988",36.76,208,85.60,2.77,1166,12625,814,243,0.298525798525799,4.79835390946502,1393,12777,886,451,0.509029345372461,3.08869179600887
Santa Cruz,95033,"5,474","9,511","$64,076","$1,094,300","1,683",30.75,70,85.37,2.78,241,2956,217,82,0.377880184331797,2.9390243902439,430,2897,333,152,0.456456456456457,2.82894736842105
El Dorado,95667,"18,384","36,487","$31,696","$395,900","7,152",38.90,278,85.02,3.29,892,11050,812,327,0.402709359605911,2.72782874617737,1378,10528,1224,605,0.494281045751634,2.27768595041322
Contra Costa,94505,"6,466","16,382","$54,114","$615,200","4,941",76.42,68,85.00,2.29,881,4357,618,80,0.129449838187702,11.0125,1078,5138,933,148,0.158628081457663,7.28378378378378
Los Angeles,91436,"5,295","15,292","$67,544","$1,351,500","3,539",66.84,126,84.56,5.19,670,4373,519,149,0.287090558766859,4.49664429530201,804,4256,534,275,0.51498127340824,2.92363636363636
Los Angeles,91604,"7,572","32,910","$56,535","$1,140,800","4,323",57.09,136,84.47,3.92,830,5405,686,161,0.23469387755102,5.15527950310559,904,5315,667,297,0.44527736131934,3.04377104377104
Santa Clara,94041,"3,190","14,572","$69,531","$1,546,500","1,364",42.76,20,83.33,1.38,196,2434,171,24,0.140350877192982,8.16666666666667,281,2413,249,44,0.176706827309237,6.38636363636364
Los Angeles,91403,"5,450","25,156","$55,021","$1,027,200","3,422",62.79,94,83.19,3.80,585,4009,451,113,0.250554323725055,5.17699115044248,688,3932,554,207,0.373646209386282,3.32367149758454
Tulare,93271,"1,958","2,479","$31,417","$296,400",598,30.54,29,82.86,3.27,93,959,86,35,0.406976744186047,2.65714285714286,110,934,85,64,0.752941176470588,1.71875
San Bernardino,91709,"24,457","80,701","$43,927","$622,300","14,419",58.96,319,81.79,2.90,2370,17971,1947,390,0.200308166409861,6.07692307692308,2709,18125,2135,709,0.332084309133489,3.82087447108604
Placer,95747,"33,049","66,931","$47,691","$467,200","19,076",57.72,221,80.95,1.49,3141,18207,2278,273,0.119841966637401,11.5054945054945,4443,23323,3140,494,0.157324840764331,8.99392712550607
San Bernardino,92336,"30,334","98,346","$35,787","$417,900","18,864",62.19,363,80.49,2.68,3262,19525,2480,451,0.181854838709677,7.23281596452328,4323,22388,2915,814,0.279245283018868,5.31081081081081
Kern,93241,"3,174","16,397","$20,593","$132,100","1,372",43.23,49,80.33,3.47,263,1873,175,61,0.348571428571429,4.31147540983607,349,1890,233,110,0.472103004291846,3.17272727272727
Alameda,94544,"14,274","79,747","$35,984","$549,700","8,548",59.89,186,80.17,2.93,1590,11905,1249,232,0.185748598879103,6.85344827586207,1718,12041,1394,418,0.299856527977044,4.11004784688995
Orange,92867,"11,093","44,655","$35,725","$701,600","6,006",54.14,113,80.14,2.29,1014,9362,792,141,0.178030303030303,7.19148936170213,1115,9403,916,254,0.277292576419214,4.38976377952756
Riverside,92571,"15,186","57,622","$27,025","$280,200","9,621",63.35,246,80.13,3.64,1822,9575,1354,307,0.226735598227474,5.93485342019544,1920,10146,1418,553,0.389985895627645,3.47197106690778
Merced,95365,"1,224","4,775","$19,333","$144,800",557,45.51,12,80.00,2.21,77,762,68,15,0.220588235294118,5.13333333333333,162,855,101,27,0.267326732673267,6
Riverside,92590,"3,398","5,154","$27,447","$1,063,300",584,17.19,16,80.00,1.06,80,652,60,20,0.333333333333333,4,99,637,99,36,0.363636363636364,2.75
Madera,93636,"7,837","13,255","$36,197","$331,400","2,648",33.79,48,80.00,1.38,402,2751,294,60,0.204081632653061,6.7,1159,4168,549,108,0.19672131147541,10.7314814814815
Contra Costa,94582,"14,064","42,576","$90,485","$1,067,500","8,582",61.02,81,79.41,1.30,1268,7884,986,102,0.103448275862069,12.4313725490196,1645,8849,1512,183,0.121031746031746,8.98907103825137
Sacramento,95655,"1,469","4,156","$41,648","$358,800","1,037",70.59,15,78.95,2.31,152,1170,138,19,0.13768115942029,8,248,1249,146,34,0.232876712328767,7.29411764705882
San Diego,92003,"1,725","5,160","$36,013","$637,400",924,53.57,26,78.79,3.42,140,1067,95,33,0.347368421052632,4.24242424242424,273,1168,165,59,0.357575757575758,4.6271186440678
Calaveras,95255,"1,862","1,289","$16,768","$220,600",391,21.00,26,78.79,3.17,42,691,56,33,0.589285714285714,1.27272727272727,81,559,51,59,1.15686274509804,1.3728813559322
San Luis Obispo,93465,"4,112","9,202","$44,174","$651,800","1,853",45.06,30,76.92,1.68,281,2674,222,39,0.175675675675676,7.20512820512821,451,2879,362,69,0.19060773480663,6.53623188405797
Butte,95948,"4,448","11,917","$25,899","$231,000","1,866",41.95,33,76.74,1.71,278,2398,221,43,0.194570135746606,6.46511627906977,327,2496,256,76,0.296875,4.30263157894737
Monterey,93953,"3,285","4,028","$53,015","$1,365,700","1,632",49.68,72,76.60,5.05,307,2234,229,94,0.410480349344978,3.26595744680851,352,2106,229,166,0.724890829694323,2.12048192771084
Los Angeles,90002,"8,359","53,302","$19,865","$345,900","3,444",41.20,151,76.26,4.18,807,5006,472,198,0.419491525423729,4.07575757575758,926,5560,538,349,0.648698884758364,2.65329512893983
Imperial,92251,"8,485","23,970","$20,969","$243,300","3,441",40.55,93,76.23,2.53,651,4431,435,122,0.280459770114943,5.33606557377049,923,5133,531,215,0.404896421845574,4.29302325581395
Riverside,92586,"9,473","19,472","$24,081","$235,600","8,313",87.75,177,75.97,4.33,1300,7771,1010,233,0.230693069306931,5.5793991416309,1737,7878,1361,410,0.301249081557678,4.23658536585366
Alameda,94555,"9,744","38,478","$64,737","$906,400","5,612",57.59,60,75.95,1.43,799,7274,667,79,0.118440779610195,10.1139240506329,1017,7654,941,139,0.147715196599362,7.31654676258993
Lake,95467,"3,625","5,506","$33,223","$316,000","1,829",50.46,41,75.93,2.62,383,2086,268,54,0.201492537313433,7.09259259259259,384,2164,282,95,0.336879432624114,4.0421052631579
Los Angeles,90049,"8,962","36,418","$71,482","$2,000,001","4,278",47.73,182,75.52,4.72,768,6685,599,241,0.402337228714524,3.18672199170124,1136,6302,701,423,0.603423680456491,2.68557919621749
Fresno,93626,"3,503","2,427","$41,959","$409,300",592,16.90,12,75.00,0.80,123,551,67,16,0.238805970149254,7.6875,147,676,105,28,0.266666666666667,5.25
San Diego,92128,"10,373","51,357","$52,449","$623,100","8,116",78.24,138,75.00,3.10,1283,10580,1070,184,0.17196261682243,6.97282608695652,1476,10333,1285,322,0.250583657587549,4.58385093167702
Los Angeles,90240,"6,223","26,413","$34,807","$612,400","3,212",51.61,57,74.03,2.15,573,5191,438,77,0.175799086757991,7.44155844155844,605,5213,440,134,0.304545454545455,4.51492537313433
Riverside,92506,"16,026","46,241","$38,396","$439,000","9,258",57.77,228,74.03,3.34,1606,12659,1293,308,0.238205723124517,5.21428571428571,1953,12556,1523,536,0.35193696651346,3.64365671641791
Tulare,93235,"1,251","4,215","$17,431","$138,700",434,34.69,17,73.91,3.20,72,749,43,23,0.534883720930233,3.1304347826087,95,767,56,40,0.714285714285714,2.375
San Bernardino,92324,"15,002","59,972","$27,850","$265,400","6,908",46.05,232,73.89,3.64,1245,9379,933,314,0.336548767416935,3.96496815286624,1555,9534,1057,546,0.516556291390729,2.84798534798535
Santa Barbara,93463,"3,477","7,911","$39,583","$806,600","1,556",44.75,41,73.21,2.79,276,2115,178,56,0.314606741573034,4.92857142857143,364,2185,254,97,0.381889763779528,3.75257731958763
Calaveras,95245,"2,453","1,717","$28,382","$272,400",480,19.57,27,72.97,2.61,72,680,59,37,0.627118644067797,1.94594594594595,123,619,67,64,0.955223880597015,1.921875
Alameda,94545,"8,943","32,724","$35,070","$576,700","5,043",56.39,82,72.57,2.18,877,6832,675,113,0.167407407407407,7.76106194690266,993,6986,844,195,0.231042654028436,5.09230769230769
Orange,92688,"8,888","44,832","$53,110","$627,700","5,983",67.32,113,72.44,3.03,915,7478,776,156,0.201030927835052,5.86538461538462,1087,7315,934,269,0.288008565310493,4.04089219330855
Alameda,94542,"4,495","14,699","$43,374","$793,400","2,737",60.89,44,72.13,2.34,469,3214,371,61,0.164420485175202,7.68852459016394,523,3473,434,105,0.241935483870968,4.98095238095238
San Bernardino,92407,"18,292","68,545","$25,980","$329,500","9,470",51.77,263,72.05,3.43,1898,10322,1217,365,0.299917830731307,5.2,2052,11704,1513,628,0.415069398545935,3.26751592356688
Los Angeles,90262,"10,328","70,536","$23,085","$399,100","3,758",36.39,118,71.95,2.73,796,7636,514,164,0.319066147859922,4.85365853658537,839,7883,571,282,0.493870402802102,2.97517730496454
San Bernardino,92285,"9,008","2,430","$18,773","$155,500",758,8.41,28,71.79,0.74,125,798,75,39,0.52,3.20512820512821,219,837,138,67,0.485507246376812,3.26865671641791
San Bernardino,92316,"7,471","28,704","$25,538","$277,700","3,534",47.30,134,71.66,4.30,736,4960,472,187,0.396186440677966,3.93582887700535,848,5015,560,321,0.573214285714286,2.6417445482866
Los Angeles,91504,"5,854","26,749","$37,960","$754,000","2,837",48.46,52,71.23,2.14,490,4648,371,73,0.196765498652291,6.71232876712329,608,4664,473,125,0.264270613107822,4.864
Orange,92612,"3,457","33,234","$39,355","$727,200","1,402",40.56,17,70.83,1.19,177,1615,182,24,0.131868131868132,7.375,255,1661,244,41,0.168032786885246,6.21951219512195
